DATE,STORE LOCATION,STORE TYPE,SALES,CLOSEST WEATHER CENTER LOCATION,
6/19/2017,1018,3,2158.11,"NEWCASTLE, ME US",
6/20/2017,1018,3,2180.75,"NEWCASTLE, ME US",
6/21/2017,1018,3,2207.48,"NEWCASTLE, ME US",
6/22/2017,1018,3,2214.87,"NEWCASTLE, ME US",
6/23/2017,1018,3,2191.18,"NEWCASTLE, ME US",
6/24/2017,1018,3,2135.23,"NEWCASTLE, ME US",
6/25/2017,1018,3,2190.53,"NEWCASTLE, ME US",
6/26/2017,1018,3,2232.57,"NEWCASTLE, ME US",
6/27/2017,1018,3,2222.19,"NEWCASTLE, ME US",
6/28/2017,1018,3,2213.73,"NEWCASTLE, ME US",
6/29/2017,1018,3,2235.93,"NEWCASTLE, ME US",
6/30/2017,1018,3,2143.87,"NEWCASTLE, ME US",
7/1/2017,1018,3,0,"NEWCASTLE, ME US",
7/2/2017,1018,3,0,"NEWCASTLE, ME US",
7/3/2017,1018,3,0,"NEWCASTLE, ME US",
7/4/2017,1018,3,0,"NEWCASTLE, ME US",
7/5/2017,1018,3,0,"NEWCASTLE, ME US",
7/6/2017,1018,3,0,"NEWCASTLE, ME US",
7/7/2017,1018,3,0,"NEWCASTLE, ME US",
7/8/2017,1018,3,2239.73,"NEWCASTLE, ME US",
7/9/2017,1018,3,2169.84,"NEWCASTLE, ME US",
7/10/2017,1018,3,2191.43,"NEWCASTLE, ME US",
7/11/2017,1018,3,2128.69,"NEWCASTLE, ME US",
7/12/2017,1018,3,2166.27,"NEWCASTLE, ME US",
7/13/2017,1018,3,2227.23,"NEWCASTLE, ME US",
7/14/2017,1018,3,2196.83,"NEWCASTLE, ME US",
7/15/2017,1018,3,2193.1,"NEWCASTLE, ME US",
7/16/2017,1018,3,2203.1,"NEWCASTLE, ME US",
7/17/2017,1018,3,2132.35,"NEWCASTLE, ME US",
7/18/2017,1018,3,2146.32,"NEWCASTLE, ME US",
7/19/2017,1018,3,2156.37,"NEWCASTLE, ME US",
7/20/2017,1018,3,2113.24,"NEWCASTLE, ME US",
7/21/2017,1018,3,2127.86,"NEWCASTLE, ME US",
7/22/2017,1018,3,2129.69,"NEWCASTLE, ME US",
7/23/2017,1018,3,2177.22,"NEWCASTLE, ME US",
7/24/2017,1018,3,2204.37,"NEWCASTLE, ME US",
7/25/2017,1018,3,2208.37,"NEWCASTLE, ME US",
7/26/2017,1018,3,2192.64,"NEWCASTLE, ME US",
7/27/2017,1018,3,2185.77,"NEWCASTLE, ME US",
7/28/2017,1018,3,2144.43,"NEWCASTLE, ME US",
7/29/2017,1018,3,2220.71,"NEWCASTLE, ME US",
7/30/2017,1018,3,2249.85,"NEWCASTLE, ME US",
7/31/2017,1018,3,2218.24,"NEWCASTLE, ME US",
8/1/2017,1018,3,2194.24,"NEWCASTLE, ME US",
8/2/2017,1018,3,2130.91,"NEWCASTLE, ME US",
8/3/2017,1018,3,2156.16,"NEWCASTLE, ME US",
8/4/2017,1018,3,2149.38,"NEWCASTLE, ME US",
8/5/2017,1018,3,2104.31,"NEWCASTLE, ME US",
8/6/2017,1018,3,2168.8,"NEWCASTLE, ME US",
8/7/2017,1018,3,2240.6,"NEWCASTLE, ME US",
8/8/2017,1018,3,2195.36,"NEWCASTLE, ME US",
8/9/2017,1018,3,2210.97,"NEWCASTLE, ME US",
8/10/2017,1018,3,2166.93,"NEWCASTLE, ME US",
8/11/2017,1018,3,2164.32,"NEWCASTLE, ME US",
8/12/2017,1018,3,2152.62,"NEWCASTLE, ME US",
8/13/2017,1018,3,2159.41,"NEWCASTLE, ME US",
8/14/2017,1018,3,2191.58,"NEWCASTLE, ME US",
8/15/2017,1018,3,2178.81,"NEWCASTLE, ME US",
8/16/2017,1018,3,2147.86,"NEWCASTLE, ME US",
8/17/2017,1018,3,2201.12,"NEWCASTLE, ME US",
8/18/2017,1018,3,2194.85,"NEWCASTLE, ME US",
8/19/2017,1018,3,2184.73,"NEWCASTLE, ME US",
8/20/2017,1018,3,2170.2,"NEWCASTLE, ME US",
8/21/2017,1018,3,2197.92,"NEWCASTLE, ME US",
8/22/2017,1018,3,2187.96,"NEWCASTLE, ME US",
8/23/2017,1018,3,2100.83,"NEWCASTLE, ME US",
8/24/2017,1018,3,2206.1,"NEWCASTLE, ME US",
8/25/2017,1018,3,2256.46,"NEWCASTLE, ME US",
8/26/2017,1018,3,2263.01,"NEWCASTLE, ME US",
8/27/2017,1018,3,2218.47,"NEWCASTLE, ME US",
8/28/2017,1018,3,2239.85,"NEWCASTLE, ME US",
8/29/2017,1018,3,2243.51,"NEWCASTLE, ME US",
8/30/2017,1018,3,2188.72,"NEWCASTLE, ME US",
8/31/2017,1018,3,2295.74,"NEWCASTLE, ME US",
9/1/2017,1018,3,2257.93,"NEWCASTLE, ME US",
9/2/2017,1018,3,2305.61,"NEWCASTLE, ME US",
9/3/2017,1018,3,2251.19,"NEWCASTLE, ME US",
9/4/2017,1018,3,2237.76,"NEWCASTLE, ME US",
9/5/2017,1018,3,0,"NEWCASTLE, ME US",
9/6/2017,1018,3,2191.56,"NEWCASTLE, ME US",
9/7/2017,1018,3,2168.07,"NEWCASTLE, ME US",
9/8/2017,1018,3,2274.45,"NEWCASTLE, ME US",
9/9/2017,1018,3,2233.35,"NEWCASTLE, ME US",
9/10/2017,1018,3,2245.51,"NEWCASTLE, ME US",
9/11/2017,1018,3,2233.42,"NEWCASTLE, ME US",
9/12/2017,1018,3,2201.58,"NEWCASTLE, ME US",
9/13/2017,1018,3,2214.33,"NEWCASTLE, ME US",
9/14/2017,1018,3,2203.5,"NEWCASTLE, ME US",
9/15/2017,1018,3,2168.64,"NEWCASTLE, ME US",
9/16/2017,1018,3,2169.34,"NEWCASTLE, ME US",
9/17/2017,1018,3,2178.39,"NEWCASTLE, ME US",
9/18/2017,1018,3,2200.11,"NEWCASTLE, ME US",
9/19/2017,1018,3,2184.83,"NEWCASTLE, ME US",
9/20/2017,1018,3,2155.63,"NEWCASTLE, ME US",
9/21/2017,1018,3,2098.42,"NEWCASTLE, ME US",
9/22/2017,1018,3,2202.59,"NEWCASTLE, ME US",
9/23/2017,1018,3,2213.92,"NEWCASTLE, ME US",
9/24/2017,1018,3,2177.07,"NEWCASTLE, ME US",
9/25/2017,1018,3,2090.35,"NEWCASTLE, ME US",
9/26/2017,1018,3,2148.47,"NEWCASTLE, ME US",
9/27/2017,1018,3,2196.47,"NEWCASTLE, ME US",
9/28/2017,1018,3,2190.84,"NEWCASTLE, ME US",
9/29/2017,1018,3,2300.36,"NEWCASTLE, ME US",
9/30/2017,1018,3,2297.61,"NEWCASTLE, ME US",
10/1/2017,1018,3,2323.02,"NEWCASTLE, ME US",
10/2/2017,1018,3,2381.67,"NEWCASTLE, ME US",
10/3/2017,1018,3,2337.02,"NEWCASTLE, ME US",
10/4/2017,1018,3,2245.68,"NEWCASTLE, ME US",
10/5/2017,1018,3,2193.52,"NEWCASTLE, ME US",
10/6/2017,1018,3,2223.23,"NEWCASTLE, ME US",
10/7/2017,1018,3,2255.07,"NEWCASTLE, ME US",
10/8/2017,1018,3,2217.91,"NEWCASTLE, ME US",
10/9/2017,1018,3,2176.32,"NEWCASTLE, ME US",
10/10/2017,1018,3,2162.48,"NEWCASTLE, ME US",
10/11/2017,1018,3,2164.48,"NEWCASTLE, ME US",
10/12/2017,1018,3,2353.74,"NEWCASTLE, ME US",
10/13/2017,1018,3,2359.51,"NEWCASTLE, ME US",
10/14/2017,1018,3,2262.2,"NEWCASTLE, ME US",
10/15/2017,1018,3,2198.76,"NEWCASTLE, ME US",
10/16/2017,1018,3,2245.59,"NEWCASTLE, ME US",
10/17/2017,1018,3,2413,"NEWCASTLE, ME US",
10/18/2017,1018,3,2315.19,"NEWCASTLE, ME US",
10/19/2017,1018,3,2285.2,"NEWCASTLE, ME US",
10/20/2017,1018,3,2249.21,"NEWCASTLE, ME US",
10/21/2017,1018,3,2276.81,"NEWCASTLE, ME US",
10/22/2017,1018,3,2283.86,"NEWCASTLE, ME US",
10/23/2017,1018,3,2260.27,"NEWCASTLE, ME US",
10/24/2017,1018,3,2211.08,"NEWCASTLE, ME US",
10/25/2017,1018,3,2171.21,"NEWCASTLE, ME US",
10/26/2017,1018,3,2203.34,"NEWCASTLE, ME US",
10/27/2017,1018,3,2306.99,"NEWCASTLE, ME US",
10/28/2017,1018,3,2320.55,"NEWCASTLE, ME US",
10/29/2017,1018,3,2225.15,"NEWCASTLE, ME US",
10/30/2017,1018,3,2243.02,"NEWCASTLE, ME US",
10/31/2017,1018,3,2300.41,"NEWCASTLE, ME US",
11/1/2017,1018,3,2291.47,"NEWCASTLE, ME US",
11/2/2017,1018,3,2278.59,"NEWCASTLE, ME US",
11/3/2017,1018,3,2221.11,"NEWCASTLE, ME US",
11/4/2017,1018,3,2363.29,"NEWCASTLE, ME US",
11/5/2017,1018,3,2361.66,"NEWCASTLE, ME US",
11/6/2017,1018,3,2246,"NEWCASTLE, ME US",
11/7/2017,1018,3,2381.87,"NEWCASTLE, ME US",
11/8/2017,1018,3,2397.95,"NEWCASTLE, ME US",
11/9/2017,1018,3,2436.36,"NEWCASTLE, ME US",
11/10/2017,1018,3,2498.29,"NEWCASTLE, ME US",
11/11/2017,1018,3,2495.29,"NEWCASTLE, ME US",
11/12/2017,1018,3,2459.56,"NEWCASTLE, ME US",
11/13/2017,1018,3,2471.46,"NEWCASTLE, ME US",
11/14/2017,1018,3,2431.65,"NEWCASTLE, ME US",
11/15/2017,1018,3,2390.59,"NEWCASTLE, ME US",
11/16/2017,1018,3,2441.68,"NEWCASTLE, ME US",
11/17/2017,1018,3,2383.67,"NEWCASTLE, ME US",
11/18/2017,1018,3,2444.09,"NEWCASTLE, ME US",
11/19/2017,1018,3,2363.63,"NEWCASTLE, ME US",
11/20/2017,1018,3,2406.43,"NEWCASTLE, ME US",
11/21/2017,1018,3,2497.23,"NEWCASTLE, ME US",
11/22/2017,1018,3,2358.52,"NEWCASTLE, ME US",
11/23/2017,1018,3,0,"NEWCASTLE, ME US",
11/24/2017,1018,3,2440.52,"NEWCASTLE, ME US",
11/25/2017,1018,3,2395.45,"NEWCASTLE, ME US",
11/26/2017,1018,3,2397.62,"NEWCASTLE, ME US",
11/27/2017,1018,3,2427.76,"NEWCASTLE, ME US",
11/28/2017,1018,3,2522.9,"NEWCASTLE, ME US",
11/29/2017,1018,3,2418.07,"NEWCASTLE, ME US",
11/30/2017,1018,3,2443.5,"NEWCASTLE, ME US",
12/1/2017,1018,3,2334.6,"NEWCASTLE, ME US",
12/2/2017,1018,3,2425.21,"NEWCASTLE, ME US",
12/3/2017,1018,3,2417.27,"NEWCASTLE, ME US",
12/4/2017,1018,3,2444.75,"NEWCASTLE, ME US",
12/5/2017,1018,3,2453.98,"NEWCASTLE, ME US",
12/6/2017,1018,3,2337.13,"NEWCASTLE, ME US",
12/7/2017,1018,3,2374.7,"NEWCASTLE, ME US",
12/8/2017,1018,3,2409.14,"NEWCASTLE, ME US",
12/9/2017,1018,3,2400.41,"NEWCASTLE, ME US",
12/10/2017,1018,3,3165.16,"NEWCASTLE, ME US",
12/11/2017,1018,3,3185.85,"NEWCASTLE, ME US",
12/12/2017,1018,3,3234.49,"NEWCASTLE, ME US",
12/13/2017,1018,3,3287.07,"NEWCASTLE, ME US",
12/14/2017,1018,3,2538.11,"NEWCASTLE, ME US",
12/15/2017,1018,3,2574.79,"NEWCASTLE, ME US",
12/16/2017,1018,3,3505.84,"NEWCASTLE, ME US",
12/17/2017,1018,3,3423.49,"NEWCASTLE, ME US",
12/18/2017,1018,3,3333.13,"NEWCASTLE, ME US",
12/19/2017,1018,3,3236.56,"NEWCASTLE, ME US",
12/20/2017,1018,3,3173.52,"NEWCASTLE, ME US",
12/21/2017,1018,3,3262.34,"NEWCASTLE, ME US",
12/22/2017,1018,3,3278.92,"NEWCASTLE, ME US",
12/23/2017,1018,3,3259.05,"NEWCASTLE, ME US",
12/24/2017,1018,3,3193.1,"NEWCASTLE, ME US",
12/25/2017,1018,3,0,"NEWCASTLE, ME US",
12/26/2017,1018,3,3292.51,"NEWCASTLE, ME US",
12/27/2017,1018,3,3391.64,"NEWCASTLE, ME US",
12/28/2017,1018,3,3442.15,"NEWCASTLE, ME US",
12/29/2017,1018,3,3445.12,"NEWCASTLE, ME US",
12/30/2017,1018,3,3464.43,"NEWCASTLE, ME US",
12/31/2017,1018,3,3403.44,"NEWCASTLE, ME US",
1/1/2016,1020,2,0,"POLAND, ME US",
1/2/2016,1020,2,1832.57,"POLAND, ME US",
1/3/2016,1020,2,1823.59,"POLAND, ME US",
1/4/2016,1020,2,1847.53,"POLAND, ME US",
1/5/2016,1020,2,1993.44,"POLAND, ME US",
1/6/2016,1020,2,1984.35,"POLAND, ME US",
1/7/2016,1020,2,1854.77,"POLAND, ME US",
1/8/2016,1020,2,1820.22,"POLAND, ME US",
1/9/2016,1020,2,1865.88,"POLAND, ME US",
1/10/2016,1020,2,1797.32,"POLAND, ME US",
1/11/2016,1020,2,1791.6,"POLAND, ME US",
1/12/2016,1020,2,1887.45,"POLAND, ME US",
1/13/2016,1020,2,2408.7,"POLAND, ME US",
1/14/2016,1020,2,2441.98,"POLAND, ME US",
1/15/2016,1020,2,2414.05,"POLAND, ME US",
1/16/2016,1020,2,1881.75,"POLAND, ME US",
1/17/2016,1020,2,2320.56,"POLAND, ME US",
1/18/2016,1020,2,2333.11,"POLAND, ME US",
1/19/2016,1020,2,2440.23,"POLAND, ME US",
1/20/2016,1020,2,2433.93,"POLAND, ME US",
1/21/2016,1020,2,2436.77,"POLAND, ME US",
1/22/2016,1020,2,2411.48,"POLAND, ME US",
1/23/2016,1020,2,2422.28,"POLAND, ME US",
1/24/2016,1020,2,2446.52,"POLAND, ME US",
1/25/2016,1020,2,1900.06,"POLAND, ME US",
1/26/2016,1020,2,1832.47,"POLAND, ME US",
1/27/2016,1020,2,1843.13,"POLAND, ME US",
1/28/2016,1020,2,1921.85,"POLAND, ME US",
1/29/2016,1020,2,1876.1,"POLAND, ME US",
1/30/2016,1020,2,1800,"POLAND, ME US",
1/31/2016,1020,2,1794.46,"POLAND, ME US",
2/1/2016,1020,2,1786.85,"POLAND, ME US",
2/2/2016,1020,2,1788.1,"POLAND, ME US",
2/3/2016,1020,2,1824.73,"POLAND, ME US",
2/4/2016,1020,2,1777.19,"POLAND, ME US",
2/5/2016,1020,2,1776.98,"POLAND, ME US",
2/6/2016,1020,2,2331.45,"POLAND, ME US",
2/7/2016,1020,2,2387.06,"POLAND, ME US",
2/8/2016,1020,2,2396.76,"POLAND, ME US",
2/9/2016,1020,2,2426.17,"POLAND, ME US",
2/10/2016,1020,2,2379.09,"POLAND, ME US",
2/11/2016,1020,2,2375.39,"POLAND, ME US",
2/12/2016,1020,2,2524.67,"POLAND, ME US",
2/13/2016,1020,2,2508.88,"POLAND, ME US",
2/14/2016,1020,2,2572.34,"POLAND, ME US",
2/15/2016,1020,2,2575.46,"POLAND, ME US",
2/16/2016,1020,2,2531.34,"POLAND, ME US",
2/17/2016,1020,2,1789.01,"POLAND, ME US",
2/18/2016,1020,2,1787.19,"POLAND, ME US",
2/19/2016,1020,2,1909.76,"POLAND, ME US",
2/20/2016,1020,2,1888.61,"POLAND, ME US",
2/21/2016,1020,2,1773.32,"POLAND, ME US",
2/22/2016,1020,2,1836.9,"POLAND, ME US",
2/23/2016,1020,2,1925.51,"POLAND, ME US",
2/24/2016,1020,2,1906.73,"POLAND, ME US",
2/25/2016,1020,2,1807.19,"POLAND, ME US",
2/26/2016,1020,2,1820.44,"POLAND, ME US",
2/27/2016,1020,2,1926.1,"POLAND, ME US",
2/28/2016,1020,2,1910.26,"POLAND, ME US",
2/29/2016,1020,2,1768.09,"POLAND, ME US",
3/1/2016,1020,2,1866.25,"POLAND, ME US",
3/2/2016,1020,2,1817.06,"POLAND, ME US",
3/3/2016,1020,2,1936.73,"POLAND, ME US",
3/4/2016,1020,2,1905.93,"POLAND, ME US",
3/5/2016,1020,2,1923.57,"POLAND, ME US",
3/6/2016,1020,2,1910.83,"POLAND, ME US",
3/7/2016,1020,2,1845.56,"POLAND, ME US",
3/8/2016,1020,2,1910.04,"POLAND, ME US",
3/9/2016,1020,2,1783.36,"POLAND, ME US",
3/10/2016,1020,2,1724.96,"POLAND, ME US",
3/11/2016,1020,2,1744.1,"POLAND, ME US",
3/12/2016,1020,2,1764.83,"POLAND, ME US",
3/13/2016,1020,2,1818.01,"POLAND, ME US",
3/14/2016,1020,2,1799.6,"POLAND, ME US",
3/15/2016,1020,2,1805.25,"POLAND, ME US",
3/16/2016,1020,2,1741.51,"POLAND, ME US",
3/17/2016,1020,2,1714.12,"POLAND, ME US",
3/18/2016,1020,2,1741.21,"POLAND, ME US",
3/19/2016,1020,2,1831.69,"POLAND, ME US",
3/20/2016,1020,2,1865.8,"POLAND, ME US",
3/21/2016,1020,2,1837.33,"POLAND, ME US",
3/22/2016,1020,2,1818.93,"POLAND, ME US",
3/23/2016,1020,2,1850.8,"POLAND, ME US",
3/24/2016,1020,2,1805.36,"POLAND, ME US",
3/25/2016,1020,2,1839.78,"POLAND, ME US",
3/26/2016,1020,2,1792.38,"POLAND, ME US",
3/27/2016,1020,2,1836.87,"POLAND, ME US",
3/28/2016,1020,2,1795.58,"POLAND, ME US",
3/29/2016,1020,2,1771.93,"POLAND, ME US",
3/30/2016,1020,2,1804.14,"POLAND, ME US",
3/31/2016,1020,2,1784.85,"POLAND, ME US",
4/1/2016,1020,2,1694.16,"POLAND, ME US",
4/2/2016,1020,2,1659.29,"POLAND, ME US",
4/3/2016,1020,2,1771.07,"POLAND, ME US",
4/4/2016,1020,2,1878.29,"POLAND, ME US",
4/5/2016,1020,2,1888.41,"POLAND, ME US",
4/6/2016,1020,2,1878.24,"POLAND, ME US",
4/7/2016,1020,2,1846.18,"POLAND, ME US",
4/8/2016,1020,2,1766.13,"POLAND, ME US",
4/9/2016,1020,2,1862.75,"POLAND, ME US",
4/10/2016,1020,2,1792.92,"POLAND, ME US",
4/11/2016,1020,2,1863.04,"POLAND, ME US",
4/12/2016,1020,2,1747.47,"POLAND, ME US",
4/13/2016,1020,2,1741.73,"POLAND, ME US",
4/14/2016,1020,2,1741.21,"POLAND, ME US",
4/15/2016,1020,2,1741.6,"POLAND, ME US",
4/16/2016,1020,2,1736.98,"POLAND, ME US",
4/17/2016,1020,2,1771.23,"POLAND, ME US",
4/18/2016,1020,2,1712.84,"POLAND, ME US",
4/19/2016,1020,2,1714.13,"POLAND, ME US",
4/20/2016,1020,2,1722.75,"POLAND, ME US",
4/21/2016,1020,2,1721.42,"POLAND, ME US",
4/22/2016,1020,2,1645.02,"POLAND, ME US",
4/23/2016,1020,2,1615.24,"POLAND, ME US",
4/24/2016,1020,2,1736.96,"POLAND, ME US",
4/25/2016,1020,2,1741.9,"POLAND, ME US",
4/26/2016,1020,2,1749.48,"POLAND, ME US",
4/27/2016,1020,2,1778.01,"POLAND, ME US",
4/28/2016,1020,2,1815.01,"POLAND, ME US",
4/29/2016,1020,2,1747.43,"POLAND, ME US",
4/30/2016,1020,2,1770.64,"POLAND, ME US",
5/1/2016,1020,2,1763.12,"POLAND, ME US",
5/2/2016,1020,2,1760.95,"POLAND, ME US",
5/3/2016,1020,2,1741.96,"POLAND, ME US",
5/4/2016,1020,2,1690.94,"POLAND, ME US",
5/5/2016,1020,2,1704.9,"POLAND, ME US",
5/6/2016,1020,2,1705.4,"POLAND, ME US",
5/7/2016,1020,2,1685.19,"POLAND, ME US",
5/8/2016,1020,2,1638.03,"POLAND, ME US",
5/9/2016,1020,2,1750.46,"POLAND, ME US",
5/10/2016,1020,2,1714.06,"POLAND, ME US",
5/11/2016,1020,2,1695.96,"POLAND, ME US",
5/12/2016,1020,2,1675.7,"POLAND, ME US",
5/13/2016,1020,2,1663.41,"POLAND, ME US",
5/14/2016,1020,2,1539.77,"POLAND, ME US",
5/15/2016,1020,2,1586.98,"POLAND, ME US",
5/16/2016,1020,2,1717.49,"POLAND, ME US",
5/17/2016,1020,2,1735.48,"POLAND, ME US",
5/18/2016,1020,2,1693.7,"POLAND, ME US",
5/19/2016,1020,2,1661.77,"POLAND, ME US",
5/20/2016,1020,2,1660.92,"POLAND, ME US",
5/21/2016,1020,2,1643.67,"POLAND, ME US",
5/22/2016,1020,2,1599.27,"POLAND, ME US",
5/23/2016,1020,2,1651.77,"POLAND, ME US",
5/24/2016,1020,2,1618.19,"POLAND, ME US",
5/25/2016,1020,2,1595.11,"POLAND, ME US",
5/26/2016,1020,2,1556.04,"POLAND, ME US",
5/27/2016,1020,2,1584.68,"POLAND, ME US",
5/28/2016,1020,2,1614.76,"POLAND, ME US",
5/29/2016,1020,2,1600.64,"POLAND, ME US",
5/30/2016,1020,2,0,"POLAND, ME US",
5/31/2016,1020,2,1639.3,"POLAND, ME US",
6/1/2016,1020,2,1631.23,"POLAND, ME US",
6/2/2016,1020,2,1631.13,"POLAND, ME US",
6/3/2016,1020,2,1634.51,"POLAND, ME US",
6/4/2016,1020,2,1555.92,"POLAND, ME US",
6/5/2016,1020,2,1588.06,"POLAND, ME US",
6/6/2016,1020,2,1594.97,"POLAND, ME US",
6/7/2016,1020,2,1566.97,"POLAND, ME US",
6/8/2016,1020,2,1539.64,"POLAND, ME US",
6/9/2016,1020,2,1610.72,"POLAND, ME US",
6/10/2016,1020,2,1633.44,"POLAND, ME US",
6/11/2016,1020,2,1630.58,"POLAND, ME US",
6/12/2016,1020,2,1606.34,"POLAND, ME US",
6/13/2016,1020,2,1641.93,"POLAND, ME US",
6/14/2016,1020,2,1608.78,"POLAND, ME US",
6/15/2016,1020,2,1621.97,"POLAND, ME US",
6/16/2016,1020,2,1632.05,"POLAND, ME US",
6/17/2016,1020,2,1646.15,"POLAND, ME US",
6/18/2016,1020,2,1588.42,"POLAND, ME US",
6/19/2016,1020,2,1581.64,"POLAND, ME US",
6/20/2016,1020,2,1617.93,"POLAND, ME US",
6/21/2016,1020,2,1566.63,"POLAND, ME US",
6/22/2016,1020,2,1594.88,"POLAND, ME US",
6/23/2016,1020,2,1570.42,"POLAND, ME US",
6/24/2016,1020,2,1617.38,"POLAND, ME US",
6/25/2016,1020,2,1596.7,"POLAND, ME US",
6/26/2016,1020,2,1633.92,"POLAND, ME US",
6/27/2016,1020,2,1558.16,"POLAND, ME US",
6/28/2016,1020,2,1545.06,"POLAND, ME US",
6/29/2016,1020,2,1519.1,"POLAND, ME US",
6/30/2016,1020,2,1519.72,"POLAND, ME US",
7/1/2016,1020,2,0,"POLAND, ME US",
7/2/2016,1020,2,0,"POLAND, ME US",
7/3/2016,1020,2,0,"POLAND, ME US",
7/4/2016,1020,2,0,"POLAND, ME US",
7/5/2016,1020,2,0,"POLAND, ME US",
7/6/2016,1020,2,0,"POLAND, ME US",
7/7/2016,1020,2,0,"POLAND, ME US",
7/8/2016,1020,2,1575.06,"POLAND, ME US",
7/9/2016,1020,2,1579.35,"POLAND, ME US",
7/10/2016,1020,2,1592.65,"POLAND, ME US",
7/11/2016,1020,2,1593.95,"POLAND, ME US",
7/12/2016,1020,2,1564.19,"POLAND, ME US",
7/13/2016,1020,2,1553.96,"POLAND, ME US",
7/14/2016,1020,2,1510.69,"POLAND, ME US",
7/15/2016,1020,2,1488.89,"POLAND, ME US",
7/16/2016,1020,2,1489.14,"POLAND, ME US",
7/17/2016,1020,2,1480.82,"POLAND, ME US",
7/18/2016,1020,2,1514.33,"POLAND, ME US",
7/19/2016,1020,2,1592.89,"POLAND, ME US",
7/20/2016,1020,2,1605.05,"POLAND, ME US",
7/21/2016,1020,2,1574.55,"POLAND, ME US",
7/22/2016,1020,2,1537.17,"POLAND, ME US",
7/23/2016,1020,2,1528.3,"POLAND, ME US",
7/24/2016,1020,2,1488.53,"POLAND, ME US",
7/25/2016,1020,2,1546.53,"POLAND, ME US",
7/26/2016,1020,2,1542.09,"POLAND, ME US",
7/27/2016,1020,2,1488.56,"POLAND, ME US",
7/28/2016,1020,2,1513.9,"POLAND, ME US",
7/29/2016,1020,2,1527.37,"POLAND, ME US",
7/30/2016,1020,2,1561.9,"POLAND, ME US",
7/31/2016,1020,2,1592.94,"POLAND, ME US",
8/1/2016,1020,2,1531.72,"POLAND, ME US",
8/2/2016,1020,2,1545.99,"POLAND, ME US",
8/3/2016,1020,2,1575.68,"POLAND, ME US",
8/4/2016,1020,2,1534.54,"POLAND, ME US",
8/5/2016,1020,2,1529.01,"POLAND, ME US",
8/6/2016,1020,2,1518.35,"POLAND, ME US",
8/7/2016,1020,2,1540.93,"POLAND, ME US",
8/8/2016,1020,2,1601.33,"POLAND, ME US",
8/9/2016,1020,2,1593.1,"POLAND, ME US",
8/10/2016,1020,2,1590.37,"POLAND, ME US",
8/11/2016,1020,2,1527.91,"POLAND, ME US",
8/12/2016,1020,2,1483.83,"POLAND, ME US",
8/13/2016,1020,2,1547.46,"POLAND, ME US",
8/14/2016,1020,2,1557.87,"POLAND, ME US",
8/15/2016,1020,2,1529.26,"POLAND, ME US",
8/16/2016,1020,2,1576.66,"POLAND, ME US",
8/17/2016,1020,2,1547.48,"POLAND, ME US",
8/18/2016,1020,2,1532.12,"POLAND, ME US",
8/19/2016,1020,2,1577.44,"POLAND, ME US",
8/20/2016,1020,2,1598.73,"POLAND, ME US",
8/21/2016,1020,2,1565.37,"POLAND, ME US",
8/22/2016,1020,2,1534.98,"POLAND, ME US",
8/23/2016,1020,2,1601.71,"POLAND, ME US",
8/24/2016,1020,2,1556.4,"POLAND, ME US",
8/25/2016,1020,2,1537.25,"POLAND, ME US",
8/26/2016,1020,2,1492.61,"POLAND, ME US",
8/27/2016,1020,2,1508.36,"POLAND, ME US",
8/28/2016,1020,2,1545.79,"POLAND, ME US",
8/29/2016,1020,2,1563.35,"POLAND, ME US",
8/30/2016,1020,2,1567.03,"POLAND, ME US",
8/31/2016,1020,2,1557.26,"POLAND, ME US",
9/1/2016,1020,2,1522.03,"POLAND, ME US",
9/2/2016,1020,2,1601.85,"POLAND, ME US",
9/3/2016,1020,2,1601.16,"POLAND, ME US",
9/4/2016,1020,2,0,"POLAND, ME US",
9/5/2016,1020,2,1642.7,"POLAND, ME US",
9/6/2016,1020,2,1596.45,"POLAND, ME US",
9/7/2016,1020,2,1589.02,"POLAND, ME US",
9/8/2016,1020,2,1537.19,"POLAND, ME US",
9/9/2016,1020,2,1517.23,"POLAND, ME US",
9/10/2016,1020,2,1599.58,"POLAND, ME US",
9/11/2016,1020,2,1569.77,"POLAND, ME US",
9/12/2016,1020,2,1646.82,"POLAND, ME US",
9/13/2016,1020,2,1623.17,"POLAND, ME US",
9/14/2016,1020,2,1639.5,"POLAND, ME US",
9/15/2016,1020,2,1632.82,"POLAND, ME US",
9/16/2016,1020,2,1701.84,"POLAND, ME US",
9/17/2016,1020,2,1648.26,"POLAND, ME US",
9/18/2016,1020,2,1641.52,"POLAND, ME US",
9/19/2016,1020,2,1512.64,"POLAND, ME US",
9/20/2016,1020,2,1516.54,"POLAND, ME US",
9/21/2016,1020,2,1534.85,"POLAND, ME US",
9/22/2016,1020,2,1588.86,"POLAND, ME US",
9/23/2016,1020,2,1591.86,"POLAND, ME US",
9/24/2016,1020,2,1649.31,"POLAND, ME US",
9/25/2016,1020,2,1701.39,"POLAND, ME US",
9/26/2016,1020,2,1677.34,"POLAND, ME US",
9/27/2016,1020,2,1664.64,"POLAND, ME US",
9/28/2016,1020,2,1616.36,"POLAND, ME US",
9/29/2016,1020,2,1701.53,"POLAND, ME US",
9/30/2016,1020,2,1691.24,"POLAND, ME US",
10/1/2016,1020,2,1708.97,"POLAND, ME US",
10/2/2016,1020,2,1624.24,"POLAND, ME US",
